PLOT_ID,CENTER_LON,CENTER_LAT,SIZE_M,SHAPE,FLAGGED,ANALYSES,SAMPLE_POINTS,USER_ID,ANALYSIS_DURATION,COLLECTION_TIME,PL_LONGITUDE,PL_LATITUDE,PL_PLOTID,PL_MAPID,PL_CLASS,2016 COVER:PRIMARY TREE,2016 COVER:SECONDARY TREE,2016 COVER:PLANTATION TREE,2016 COVER:MANGROVE,2016 COVER:HERBACEOUS VEGETATION,2016 COVER:SHRUB VEGETATION,2016 COVER:PARAMO VEGETATION,2016 COVER:CROPS,2016 COVER:NATURAL WATER,2016 COVER:ARTIFICIAL WATER,2016 COVER:WETLAND VEGETATION,2016 COVER:HOUSING STRUCTURE,2016 COVER:INFRASTRUCTURE,2016 COVER:ROADS AND LOTS,2016 COVER:SETTLEMENT VEGETATION,2016 COVER:BARE GROUND,2016 COVER:SNOW/ICE,2016 COVER:OTHER,2016 COVER:CLOUDS/UNINTERPRETABLE,2014 COVER:PRIMARY TREE,2014 COVER:SECONDARY TREE,2014 COVER:PLANTATION TREE,2014 COVER:MANGROVE,2014 COVER:HERBACEOUS VEGETATION,2014 COVER:SHRUB VEGETATION,2014 COVER:PARAMO VEGETATION,2014 COVER:CROPS,2014 COVER:NATURAL WATER,2014 COVER:ARTIFICIAL WATER,2014 COVER:WETLAND VEGETATION,2014 COVER:HOUSING STRUCTURE,2014 COVER:INFRASTRUCTURE,2014 COVER:ROADS AND LOTS,2014 COVER:SETTLEMENT VEGETATION,2014 COVER:BARE GROUND,2014 COVER:SNOW/ICE,2014 COVER:OTHER,2014 COVER:CLOUDS/UNINTERPRETABLE
57,-79.96923268,-2.144623197,30.0,square,false,0,25,guest,,2019-02-15T17:22:33.850378,-79.96923268,-2.144623197,556,1119,21,0.0,76.0,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,20.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,-78.24482264,0.591864065,30.0,square,false,0,25,guest,,2019-02-15T17:34:11.859914,-78.24482264,0.591864065,557,299,15,0.0,0.0,0.0,0.0,68.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,-79.45035645,-0.93247905,30.0,square,false,0,25,guest,,2019-02-15T17:35:56.842254,-79.45035645,-0.93247905,558,769,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,-79.19006901,-3.233346906,30.0,square,false,0,25,guest,,2019-02-15T17:39:34.992088,-79.19006901,-3.233346906,559,1652,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0
61,-78.20753688,0.05643293,30.0,square,false,0,25,guest,,2019-02-15T17:44:45.282542,-78.20753688,0.05643293,560,671,16,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,-78.95344975,-2.602536023,30.0,square,false,0,25,guest,,2019-02-15T17:56:21.156962,-78.95344975,-2.602536023,561,1037,20,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,-78.1630452,-0.381912868,30.0,square,false,0,25,guest,,2019-02-15T17:57:45.117578,-78.1630452,-0.381912868,562,1095,20,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,-79.55940145,-3.175063513,30.0,square,false,0,25,guest,,2019-02-15T17:58:57.473714,-79.55940145,-3.175063513,563,210,15,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,-79.26684571,-3.317580292,30.0,square,false,0,25,guest,,2019-02-15T18:01:01.126203,-79.26684571,-3.317580292,564,514,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
66,-78.60963678,-2.589996084,30.0,square,false,0,25,guest,,2019-02-15T18:02:41.057918,-78.60963678,-2.589996084,565,1745,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
67,-79.97217507,-3.419788701,30.0,square,false,0,25,guest,,2019-02-15T18:08:36.274099,-79.97217507,-3.419788701,566,2110,32,0.0,28.0,0.0,0.0,0.0,24.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,40.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,-78.25921103,-0.269434996,30.0,square,false,0,25,guest,,2019-02-15T18:11:28.746354,-78.25921103,-0.269434996,567,537,15,0.0,40.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,-79.99474932,-0.024107355,30.0,square,false,0,25,guest,,2019-02-15T22:48:27.780831,-79.99474932,-0.024107355,600,1843,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
70,-79.00671453,-1.367615523,30.0,square,false,0,25,guest,,2019-02-15T18:13:08.174834,-79.00671453,-1.367615523,568,1724,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
71,-79.46444185,-3.807082868,30.0,square,false,0,25,guest,,2019-02-15T18:15:08.396996,-79.46444185,-3.807082868,569,239,15,0.0,0.0,0.0,0.0,16.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,-79.7552418,-0.884299817,30.0,square,false,0,25,guest,,2019-02-15T18:19:11.850251,-79.7552418,-0.884299817,570,757,17,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,-80.4147185,-0.580218789,30.0,square,false,0,25,guest,,2019-02-15T18:23:22.477087,-80.4147185,-0.580218789,571,2023,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,56.0,0.0,0.0,0.0,0.0
74,-80.27769768,-2.421622183,30.0,square,false,0,25,guest,,2019-02-15T18:25:46.942147,-80.27769768,-2.421622183,572,2086,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,-78.72118412,-3.844213114,30.0,square,false,0,25,guest,,2019-02-15T18:28:34.058933,-78.72118412,-3.844213114,573,867,19,0.0,0.0,0.0,0.0,68.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,-79.98638229,-3.258611464,30.0,square,false,0,25,guest,,2019-02-15T18:32:49.205265,-79.98638229,-3.258611464,574,1977,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16.0,0.0,56.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,16.0,0.0,60.0,16.0,0.0,0.0,0.0,0.0
77,-78.94285534,-3.237213576,30.0,square,false,0,25,guest,,2019-02-15T18:55:41.205442,-78.94285534,-3.237213576,575,1944,30,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,-79.30289784,-4.337958809,30.0,square,false,0,25,guest,,2019-02-15T19:01:31.943721,-79.30289784,-4.337958809,576,301,15,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,-78.09183873,-1.500853034,30.0,square,false,0,25,guest,,2019-02-15T19:13:28.336252,-78.09183873,-1.500853034,577,1448,24,0.0,64.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,-78.22261779,-0.023269282,30.0,square,false,0,25,guest,,2019-02-15T19:15:44.052488,-78.22261779,-0.023269282,578,397,15,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,-80.15679319,-2.464430809,30.0,square,false,0,25,guest,,2019-02-15T19:18:17.143522,-80.15679319,-2.464430809,579,1189,22,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,-79.47162547,-3.868411937,30.0,square,false,0,25,guest,,2019-02-15T19:21:20.383798,-79.47162547,-3.868411937,580,398,15,0.0,0.0,0.0,0.0,76.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,-79.20827459,-0.250894151,30.0,square,false,0,25,guest,,2019-02-15T19:26:43.079358,-79.20827459,-0.250894151,581,683,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
84,-78.04749044,0.48821819,30.0,square,false,0,25,guest,,2019-02-15T20:41:12.236789,-78.04749044,0.48821819,582,1289,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
85,-80.30021594,-2.168422785,30.0,square,false,0,25,guest,,2019-02-15T20:44:20.506185,-80.30021594,-2.168422785,583,1326,23,0.0,68.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,-80.26270266,-2.693005513,30.0,square,false,0,25,guest,,2019-02-15T20:46:28.075198,-80.26270266,-2.693005513,584,262,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
87,-78.92164262,-1.813729105,30.0,square,false,0,25,guest,,2019-02-15T20:59:08.464746,-78.92164262,-1.813729105,585,1042,20,0.0,96.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,-79.07955175,-3.441197565,30.0,square,false,0,25,guest,,2019-02-15T21:01:12.943321,-79.07955175,-3.441197565,586,1765,28,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,-78.3704462,-0.210624127,30.0,square,false,0,25,guest,,2019-02-15T22:50:57.299352,-78.3704462,-0.210624127,587,1810,28,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,-79.94627091,-2.192911229,30.0,square,false,0,25,guest,,2019-02-15T22:13:56.028263,-79.94627091,-2.192911229,588,2146,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
91,-80.56031276,-2.068371811,30.0,square,false,0,25,guest,,2019-02-14T02:09:50.874225,-80.56031276,-2.068371811,501,485,15,0.0,0.0,0.0,0.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
92,-79.49057149,-3.99759081,30.0,square,false,0,25,guest,,2019-02-15T22:19:06.095834,-79.49057149,-3.99759081,589,607,15,0.0,0.0,0.0,0.0,80.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
93,-78.07576411,0.483893624,30.0,square,false,0,25,guest,,2019-02-14T02:13:57.488455,-78.07576411,0.483893624,502,365,15,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
94,-79.37133056,-2.559468404,30.0,square,false,0,25,guest,,2019-02-14T17:25:06.275820,-79.37133056,-2.559468404,503,1895,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
95,-80.16224048,-1.882853332,30.0,square,false,0,25,guest,,2019-02-14T17:30:27.081831,-80.16224048,-1.882853332,504,324,15,0.0,0.0,0.0,0.0,64.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,-78.10488956,0.362195536,30.0,square,false,0,25,guest,,2019-02-14T02:35:21.932533,-78.10488956,0.362195536,505,1896,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,-80.26070093,-1.013077472,30.0,square,false,0,25,guest,,2019-02-14T17:33:05.583300,-80.26070093,-1.013077472,506,1714,27,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,-80.37831046,-2.489250534,30.0,square,false,0,25,guest,,2019-02-14T02:43:30.320986,-80.37831046,-2.489250534,507,1640,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
99,-79.65200295,-0.871781736,30.0,square,false,0,25,guest,,2019-02-14T17:33:52.690213,-79.65200295,-0.871781736,508,740,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
100,-80.4395158,-1.894364134,30.0,square,false,0,25,guest,,2019-02-14T17:37:27.080579,-80.4395158,-1.894364134,509,943,19,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
